id,name,deck,first_appeared_in_game,site_detail_url,games,friends,enemies,locations,concepts,objects
14033,Arl Eamon Guerrin,Arl Eamon is the Arl of Redcliffe and King Cailan's uncle. ,Dragon Age: Origins,https://www.giantbomb.com/arl-eamon-guerrin/3005-14033/,Dragon Age: Origins,Alistair; Bann Teagan Guerrin; King Cailan; Riordan,Teyrn Loghain,Redcliffe,Royalty,Beard; Facial Hair
52066,Arlan,"Head of Security for the Herta Space Station. Often takes care of Asta's dog, Peppy.",Honkai: Star Rail,https://www.giantbomb.com/arlan/3005-52066/,Honkai: Star Rail,Asta; Herta; Trailblazer,,,,
14463,Arle Nadja,"The main character of the Madou Monogatari and Puyo Puyo series, Arle Nadja is an action girl who apparently solves problems with Puyo.",Madou Monogatari 1-2-3,https://www.giantbomb.com/arle-nadja/3005-14463/,Puyo Puyo Tetris 2: The Ultimate Puzzle Crossover; Puyo Puyo Champions; 2 Hits Pack: Sonic Forces/Puyo Puyo Tetris; Puyo Puyo Chronicle; Puyo Puyo Tetris; Puyo Puyo!! Quest; Puyo Puyo Narabe; Puyo Puyo!! 20th Anniversary; Puyo Puyo 7; Puyo Puyo 15th Anniversary; Puyo Puyo Fever 2; SEGA AGES 2500 Vol. 12: Puyo Puyo Tsuu Perfect Set; Puyo Pop Fever; Puyo Pop; Puyo Pop; Type da Puyo Puyo; Puyo Puyo Box; Arle no Bouken: Mahou no Jewel; Puyo Puyo Da!; Puyo Puyo Gaiden: Puyo Wars; Puyo Puyo~n; Madou Monogatari; Waku Waku Puyo Puyo Dungeon; Puyo Puyo SUN; Super Nazo Puyo Tsuu: Rulue no Tetsuwan Hanjyouki; Madou Monogatari: Hanamaru Daiyouchienji; Madou Monogatari A: DokiDoki Bake~shon; Super Nazo Puyo: Rulue no Roux; Madou Monogatari III: Kyuukyoku Joou-sama; Puyo Puyo 2,Amitie; Carbuncle; Chico; Draco Centauros; Fufufu; Kikimora; Lagnus the Brave; Momomo; Nohoho; Pakista; Parara; Ringo Andou; Schezo Wegey; Seriri; Witch,Archan; Banshee Trio; Baromett; Cait Sith; Chico; Choppun; Cockatrice; Doppelganger Arle; Draco Centauros; Ecolo; Fufufu; Harpy; Honey Bee; Incubus; Kikimora; Kodomo Dragon; Lagnus the Brave; Lycanthrope; Mamono; Mini Zombie; Minotauros; Momomo; Mummy; Nasu Grave; Nohoho; Nomi; Pakista; Panotty; Parara; Rulue,,Female Protagonists; Flanderization; Magic,
32727,Arlene,Garfield's female companion.,"Garfield: Big, Fat, Hairy Deal",https://www.giantbomb.com/arlene/3005-32727/,"Garfield Lasagna Party; Nickelodeon Kart Racers 3: Slime Speedway; Spin It Rich!; Garfield Kart; Garfield’s Defense 2: The Food Invaders Strike Back; Garfield’s Defense: Attack of the Food Invaders; Garfield: Saving Arlene; Garfield's Typing Pal; Garfield: Big, Fat, Hairy Deal",Garfield; Jon Arbuckle,,,Cats,
23016,Arlon the Serene,A dapper servant of Viridi in Kid Icarus: Uprising. He is the commander of the Lunar Sanctum.,Kid Icarus: Uprising,https://www.giantbomb.com/arlon-the-serene/3005-23016/,Super Smash Bros. for Wii U/Nintendo 3DS; Kid Icarus: Uprising,Phosphora; Viridi,Hades; Palutena; Pit,,,
20195,Arlong,"Arlong is the pirate captain of all the fishman crew, the Arlong Pirates, a former member of the Sun Pirates, and the older brother of Madame Shirley. Arlong was the main reason for Nami's hatred of pirates and was the source of her suffering.",One Piece: Mezase Kaizokuou!,https://www.giantbomb.com/arlong/3005-20195/,One Piece: Bounty Rush; One Piece: Pirate Warriors 3; One Piece Treasure Cruise; One Piece Kings; One Piece: Pirate Warriors 2; One Piece: Pirate Warriors; One Piece: Gigant Battle! 2 - New World; One Piece: Gigant Battle; One Piece: Unlimited Cruise; One Py Berry Match; One Piece: Unlimited Adventure; One Piece: Grand Adventure; One Piece: Doragon Doriimu!; One Piece: Round the Land; One Piece: Going Baseball - Kaizoku Yakyuu; One Piece: Aim! The King of Berry; One Piece: Maboroshi no Grand Line Boukenki!; Grand Battle! 2; One Piece: Yume no Lufy Kaizokudan Tanjou; One Piece: Grand Battle!; One Piece: Mezase Kaizokuou!,Choo; Kuroobi,Koala; Monkey D. Luffy,,,
21149,Arma,"A gargoyle bounty hunter working for Phalanx, Arma is a recurring antagonist in Demon's Crest who challenges Firebrand three times over the course of the game.",Demon's Crest,https://www.giantbomb.com/arma/3005-21149/,Demon's Crest,Firebrand; Phalanx,,,Gargoyles,
8365,Armadon,Armadon is the spiky Primal Rage dinosaur who is the Virtuous God of Life.,Primal Rage,https://www.giantbomb.com/armadon/3005-8365/,Midway Arcade Treasures Deluxe Edition; Midway Arcade Treasures 2; Primal Rage,,Chaos; Diablo; Vertigo,,Anthropomorphism; Claymation; Digitized Sprites; Dinosaur; Fatality; God; Hand to Hand Combat; Hero Unit,
48626,Armagedroid,,Nickelodeon All-Star Brawl,https://www.giantbomb.com/armagedroid/3005-48626/,Nickelodeon All-Star Brawl,,Jenny Wakeman; Mrs. Wakeman,Tremorton,Robot,
17227,Armaggon,Armaggon is a time-traveling mutant (or alien) shark from the Teenage Mutant Ninja Turtles series.,Teenage Mutant Ninja Turtles: Tournament Fighters,https://www.giantbomb.com/armaggon/3005-17227/,Teenage Mutant Ninja Turtles: The Cowabunga Collection; Teenage Mutant Ninja Turtles: Shredder’s Revenge; Teenage Mutant Ninja Turtles: Mutants in Manhattan; Teenage Mutant Ninja Turtles Legends; Teenage Mutant Ninja Turtles: Battle Match; Teenage Mutant Ninja Turtles: Tournament Fighters,Lord Dregg; Shredder,Aska; Donatello; Leonardo; Michelangelo; Raphael; Wingnut,Pirate Ship,Anthropomorphism; Comic Book Character; Games Based on Comic Books; Licensed Game; Shark; Time Travel; Villain,Mutagen Ooze
4644,Armagon,"Quake's lieutenant and leader of the attempted invasion of Earth in Quake Mission Pack 1: Scourge of Armagon. Similar to the Cyberdemon from Doom, except lame.",Quake Mission Pack No 1: Scourge of Armagon,https://www.giantbomb.com/armagon/3005-4644/,Quake Mission Pack No 1: Scourge of Armagon,Shub-Niggurath,Quake Guy,,Boss Fight,
21349,Armaiti,"One of the Amesha Spentas, or Bounteous Immortals, in Zoroastrianism. She represents and personifies Holy Devotion to the supreme god Ahura Mazda. ",Ronde,https://www.giantbomb.com/armaiti/3005-21349/,Shin Megami Tensei: Strange Journey Redux; Shin Megami Tensei: Devil Summoner: Soul Hackers; Shin Megami Tensei: Persona 2 - Innocent Sin; Shin Megami Tensei: Persona; Shin Megami Tensei Trading Card: Card Summoner; Persona 2: Innocent Sin; Devil Summoner: Soul Hackers; Ronde,Ahura Mazda; Ameretat; Haoma; Mithra; Sraosha; Vohu Manah,Aeshma; Ahriman; Azhi Dahaka; Druj Nasu; Jahi,Iran; Persia,Demon; Zoroastrianism,
10912,Armand Christophe,Armand Christophe is one of the doyens for the thieves guild.,The Elder Scrolls IV: Oblivion,https://www.giantbomb.com/armand-christophe/3005-10912/,The Elder Scrolls IV: Oblivion Remastered; The Elder Scrolls IV: Oblivion,The Gray Fox,,,,Torch
9675,Armando Mendez,Armando Mendez is a Drug dealer in Vice City & Brother of Diego Mendez,Grand Theft Auto: Vice City Stories,https://www.giantbomb.com/armando-mendez/3005-9675/,Grand Theft Auto: Vice City Stories,Diego Mendez; Jerry Martinez,Lance Vance; Victor Vance,Vice City,Drugs; The Mob,
12988,Armando Torres,Armando Torres is the best friend of Henrique Bardas and is a old friend of Luis Lopez.,Grand Theft Auto: Episodes from Liberty City,https://www.giantbomb.com/armando-torres/3005-12988/,Grand Theft Auto: Episodes from Liberty City,Henrique Bardas; Luis Lopez; Mrs. Lopez,,Algonquin; Bohan; Liberty City; The United States of America,A.I. Companion; Drugs; Friendship; Gangs; Lawbreaking; Non-Player Character; Voice Acting,Cavalcade; Serrano
23182,Armando-Owen Bailey,An unorthodox human C-Sec officer.  He is voiced by Michael Hogan.,Mass Effect 2,https://www.giantbomb.com/armando-owen-bailey/3005-23182/,Mass Effect Legendary Edition; Mass Effect 3; Mass Effect 2,Commander Shepard; Thane Krios,,Citadel; New York City; The United States of America,,
29726,Armin Arlert,A main character in the Attack on Titan manga/anime series.,Chain Chronicle,https://www.giantbomb.com/armin-arlert/3005-29726/,Attack on Titan 2: Final Battle; Crash Fever; Attack on Titan: Humanity in Chains; Chain Chronicle; Attack on Titan: Tactics,Eren Yeager; Mikasa Ackerman,,,,
10466,Armitage,Armitage is the personal bodyguard of Dr. Zimmer,Fallout 3,https://www.giantbomb.com/armitage/3005-10466/,Fallout 3,Doctor Zimmer,Harkness; Lone Wanderer; Victoria Watts,"Rivet City; The Institute; The United States of America; Washington, D.C.",Android; Shaved Head; Synth; The Institute,
7898,Armogohma,A spider-like boss from Twilight Princess.,The Legend of Zelda: Twilight Princess,https://www.giantbomb.com/armogohma/3005-7898/,The Legend of Zelda: Twilight Princess,Ganon; Gohma; Zant,Link,Hyrule; Temple of Time,Anthropomorphism; Boss; Boss Fight; More Than Two Eyes; Spiders,Boss Key
29476,Armor,Armor is a member of the X-Men who is capable of projecting a psionic armor around herself.,X-Men: Battle of the Atom,https://www.giantbomb.com/armor/3005-29476/,Marvel Snap; X-Men: Battle of the Atom; Marvel Mystic Mayhem,Sunspot; Wolverine,,Japan,Comic Book Character; Licensed Game; Mutant; Psychics; Superhero; X-Men,
27495,Armor,,Ninja-Kid,https://www.giantbomb.com/armor/3005-27495/,Ninja-Kid II; Ninja-Kid,Ashura; Bat; Demon Fish; Doruma; Dragon Child; Eyeball; Fiery Chariot; Giant Demon Skeleton; Giant Guard; Half Catfish; Kabuki; Kurosu; Liondance; Mini Dragon; Octopus; Onibi; Orochi; Piranha; Skeleton; Skeleton Neck; Spider; Thundster; Water Flea,Ninja-Kid,,,
44637,Armor King,"Armor King (II) is a male luchador from Mexico. He is the younger brother of the original Armor King. He now seeks revenge on his brother's killer, Craig Marduk.",Tekken: Dark Resurrection,https://www.giantbomb.com/armor-king/3005-44637/,Tekken Pachislot 5; Super Smash Bros. Ultimate; The King of Fighters AllStar; Tekken 7: Fated Retribution; Tekken 7; Pachi-Slot Tekken 3rd; Tekken Pachi-Slot 3rd; CR Tekken; Tekken Revolution; Pachi-Slot Tekken 2nd; Tekken Pachislot 2nd; Tekken Card Tournament; PlayStation All-Stars Battle Royale; Tekken Tag Tournament 2; Tekken 6: Bloodline Rebellion; Tekken 6; Tekken: Dark Resurrection,Armor King; Bruce Irvin; Julia Chang,Craig Marduk; Kazuya Mishima; King,Mexico; North America,Command Grab; Downloadable Content; Grappler; Lucha Libre; Professional Wrestler; Wrestling Moves in Non-Wrestling Games,Game Disc; Spiked Armor
3512,Armor King,"Armor King (I) is a luchador who entered the first King of Iron Fist Tournament. He was killed by Craig Marduk prior to the fourth tournament. His younger brother, Armor King (II), took up the mantle and title and now seeks revenge.",Tekken,https://www.giantbomb.com/armor-king/3005-3512/,Tekken Hybrid; Tekken: Dark Resurrection; namCollection; Namco x Capcom; Tekken R; Tekken Tag Tournament; Tekken 2; Tekken,Alex; Armor King; King; King; Roger,Craig Marduk; Kazuya Mishima; Ogre; Paul Phoenix,Arizona; Mexico; North America; The United States of America,Bowling; Character Select Screen; Combo; Command Grab; Grappler; Guest Character; Guest Costume; Hand to Hand Combat; Juggling; Lucha Libre; Martial Arts; Wrestling Moves in Non-Wrestling Games,Alcoholic Beverages; Armor; Bowling Ball; Headband; Mask; Spiked Armor
1601,Armored Armadillo,"An obedient Reploid who followed Sigma regardless of what he did. He is known for his heavy armor, which can only be wrecked by an electric move ",Mega Man Xtreme,https://www.giantbomb.com/armored-armadillo/3005-1601/,Teppen; Rockman ×over; Mega Man Maverick Hunter X; Mega Man Xtreme 2; Mega Man Xtreme,Boomer Kuwanger; Chill Penguin; Flame Mammoth; Launch Octopus; Sigma; Spark Mandrill; Sting Chameleon; Storm Eagle,Mega Man X,,Armadillo; Boss Pattern; Maverick; Voice Acting,Robot
49642,Armus,Gelatinous creature from Vagra II ,Star Trek Timelines,https://www.giantbomb.com/armus/3005-49642/,Star Trek Timelines,,Tasha Yar,,,
14282,Army Hammer Bro,A hammer bro who aided Bowser in his plans in Super Princess Peach.,Super Princess Peach,https://www.giantbomb.com/army-hammer-bro/3005-14282/,Super Princess Peach,Blizzaurus; Bowser,Luigi; Mario; Princess Peach; Toad; Toadsworth,,Koopa,
17632,Arn Anderson,Arn Anderson is a retired professional wrestler who has appeared in WCW and WWE games.,Virtual Pro Wrestling 64,https://www.giantbomb.com/arn-anderson/3005-17632/,WWE 2K17; WWE 2K16; WWE SuperCard; WWE '12; WWE Legends of WrestleMania; WCW Mayhem; WCW/nWo Thunder; Virtual Pro Wrestling 64,Ric Flair,,Wrestling Ring,Character Models Based on Actual People; Licensed Game; Melee; Professional Wrestler,
26894,Arnaldo Sousa,A male character in The Godfather II.,The Godfather II,https://www.giantbomb.com/arnaldo-sousa/3005-26894/,The Godfather II,,Dominic,Cuba,Death; Health; Non-Player Character; Voice Acting,Glasses; Gun
38022,Arnbjorn,"Arnbjorn is a non playable character that appears in the Elder Scrolls V: Skyrim. He is a Nord, a member of the Dark Brotherhood and a Werewolf, he used to be a Companion until he was cast out of the company.",The Elder Scrolls V: Skyrim,https://www.giantbomb.com/arnbjorn/3005-38022/,The Elder Scrolls V: Skyrim,Astrid; Babette,Commander Maro,Dark Brotherhood Sanctuary; Skyrim,Assassin; Death; Nord; The Dark Brotherhood; Voice Acting; Werewolf,
54938,Arne Friedrich,German former football player.,UEFA Euro 2004 Portugal,https://www.giantbomb.com/arne-friedrich/3005-54938/,FIFA 11; 2010 FIFA World Cup South Africa; Pro Evolution Soccer 2010; FIFA 10; FIFA Soccer 09; UEFA Euro 2008; FIFA Soccer 08; FIFA Soccer 07; FIFA World Cup: Germany 2006; FIFA Soccer 06; FIFA Soccer 2005; UEFA Euro 2004 Portugal,Bastian Schweinsteiger; Joachim Löw; Michael Ballack; Phillip Lahm; Thorsten Frings,,,Arminia Bielefeld; Chicago Fire FC; DFB; Hertha BSC; SC Verl; Soccer Player; VfL Wolfsburg,
2617,Arne Magnusson,"One of the few survivors of Black Mesa, Magnusson worked on a rocket in Half-Life 2: Episode 2.",The Orange Box,https://www.giantbomb.com/arne-magnusson/3005-2617/,Half-Life 2: Episode Two; The Orange Box,Alyx Vance; Eli Vance; Gordon Freeman; Isaac Kleiner,Lamarr; Wallace Breen,Black Mesa East; Forest; White Forest,Comic Relief; Human; Interactive Cutscene; Recurring Character; Strider; The Combine,Lab Coat; Magnusson Device; Radio; Rocket
21457,Arngeir,"Arngeir is a member of the Greybeards, powerful monks who study dragon shouts (Thu'um), and mentors the Dragonborn in mastering his/her own Thu'um.",The Elder Scrolls V: Skyrim,https://www.giantbomb.com/arngeir/3005-21457/,The Elder Scrolls V: Skyrim,Dovahkiin; Paarthurnax,,High Hrothgar; Skyrim,Non-Player Character; Stunt Casting; Thu'um; Trainer; Voice Acting,Robe
10594,Arngrim,An einherjar in valkyrie profile lenneth and silmeria.,Valkyrie Profile,https://www.giantbomb.com/arngrim/3005-10594/,Final Fantasy Brave Exvius; Valkyrie Profile 2: Silmeria; Valkyrie Profile,Aelia; Brahms; Hrist; Jelanda; Lenneth; Silmeria,Brahms; Lezard Valeth,,,
19332,Arnim Zola,Mad scientist and enemy of Captain America.,Iron Man / X-O Manowar in Heavy Metal,https://www.giantbomb.com/arnim-zola/3005-19332/,Marvel Snap; Marvel Future Revolution; Marvel Duel; LEGO Marvel Super Heroes 2; LEGO Marvel's Avengers; LEGO Marvel Super Heroes; Marvel: Avengers Alliance; Captain America: Super Soldier; Iron Man / X-O Manowar in Heavy Metal,Doctor Faustus; Doughboy; Egghead; The Red Skull,Shang-Chi; Ultron; Vision (Aarkus); Vormund,,Games Based on Comic Books; HYDRA; Lego Minifigure; Licensed Game; Mini-Boss; Supervillain; Villain,
2406,Arnoid The Annihilator,A droid sent after Roger Wilco for not paying for his Labion Terror Beast Mating Whistle.,Space Quest III: The Pirates of Pestulon,https://www.giantbomb.com/arnoid-the-annihilator/3005-2406/,Hoyle Official Book of Games: Volume 3; Space Quest III: The Pirates of Pestulon,,Roger Wilco,,,
52609,Arnold,Arnold is a playable character in the Contra series. He debuted in the mobile game Contra Returns.,Contra Returns,https://www.giantbomb.com/arnold/3005-52609/,Contra Returns,Bill Rizer; Lance Bean,Big Fuzz,,Cyborg; Player Character,Wings
19688,Arnold,A U.B.C.S. soldier who acts as a minor antagonist during Outbreak File 2's End of The Road scenario.,Resident Evil: Outbreak - File #2,https://www.giantbomb.com/arnold/3005-19688/,Resident Evil: Outbreak - File #2,,Alyssa Ashcroft; Cindy Lennox; David King; George Hamilton; Jim Chapman; Kevin Ryman; Linda; Mark Wilkins; Yoko Suzuki,Raccoon City,Male Antagonist; Profanity; Umbrella Biohazard Countermeasure Service,Kevlar; Sniper Rifle
16242,Arnold,"The main character of the television series ""Hey Arnold!""",Nicktoons Nick Tunes,https://www.giantbomb.com/arnold/3005-16242/,Nickelodeon Kart Racers 3: Slime Speedway; Nickelodeon Extreme Tennis; Nickelodeon Kart Racers 2: Grand Prix; Super Brawl Universe; Nick Football Champions; Nickelodeon Kart Racers; Hey Arnold! The Movie; Nicktoons Nick Tunes,Gerald Johanssen; Grandma; Grandpa; Helga Pataki,Helga Pataki,,Games Based on Television Shows; Left-Handed; Licensed Game,
43891,Arnold Ernst Toht,A Nazi Gestapo agent in search for the Ark of the Covenant.,Indiana Jones' Greatest Adventures,https://www.giantbomb.com/arnold-ernst-toht/3005-43891/,LEGO Indiana Jones 2: The Adventure Continues; LEGO Indiana Jones: The Original Adventures; Indiana Jones' Greatest Adventures,Herman Dietrich,Indiana Jones; Marion Ravenwood,Egypt; Germany,Antisemitism; Nazi; The 1930s,
1880,Arnold Leach,"Former member of the Department of Occult Warfare, Leach was determined to free the Firstborn from its prison, the Pyxis.  He created the Brotherhood of the Dark Rapture in order to carry out the slaughter of thousands necessary to open the Pyxis.",Clive Barker's Jericho,https://www.giantbomb.com/arnold-leach/3005-1880/,Clive Barker's Jericho,The Firstborn,"Cpl. Simone Cole; Cpt. Devin Ross; Cpt. Xavier Jones; Father Paul Rawlings; Lt. Abigail Black; Sgt. Frank Delgado; Sgt. Wilhelmina ""Billie"" Church",Al-Khali,Boss,
32643,Arnold Schwarzenegger,Austrian-American actor and former governor of the state of California.,Family Guy: The Quest for Stuff,https://www.giantbomb.com/arnold-schwarzenegger/3005-32643/,The Sandbox Evolution; Death Skid Marks; Family Guy: The Quest for Stuff,T-800,,Austria; California,Actor Character; One-Man Army; The 1980s,
15987,Arokh,Deck,Drakan: Order of the Flame,https://www.giantbomb.com/arokh/3005-15987/,Drakan: The Ancients' Gates; Drakan: Order of the Flame,Rynn,,,,
7291,Aron Alvarez,One of the two Protaganists in Shadow Harvest.,Shadow Harvest: Phantom Ops,https://www.giantbomb.com/aron-alvarez/3005-7291/,Shadow Harvest: Phantom Ops,Myra Lee,,Somalia,,Grenade; Gun; Machine Gun; Rocket Launcher; Sniper Rifle; Tank
3882,Arpeggio,Arpeggio is an enemy of Sly Cooper and the leader of the Klaww Gang.  He planned to gain the power of flight by merging with the Clockwerk Frame.,Sly 2: Band of Thieves,https://www.giantbomb.com/arpeggio/3005-3882/,The Sly Collection; Sly 2: Band of Thieves,Clockwerk; Constable Neyla; Dimitri; Jean Bison; Rajan; The Contessa,Bentley; Carmelita Fox; Murray; Sly Cooper,Paris,Animal Antagonist; Anthropomorphism; Birds; Clockwerk Parts; Klaww Gang; Organized Crime; Plot Twist,Clockwerk Brain; Clockwerk Eyes; Clockwerk Heart; Clockwerk Lungs; Clockwerk Stomach; Clockwerk Tail Feathers; Clockwerk Talons; Clockwerk Wings; Hate Chip
22535,Arran,"An experienced soldier from Altea, he aides Prince Marth in retaking Altea Castle.",Fire Emblem: Shadow Dragon and the Blade of Light,https://www.giantbomb.com/arran/3005-22535/,Fire Emblem: Shin Monshou no Nazo - Hikari to Kage no Eiyuu; Fire Emblem: Shadow Dragon; Fire Emblem: Monshou no Nazo; Fire Emblem: Shadow Dragon and the Blade of Light,Abel; Cain; Cecil; Draug; Elice; Frey; Gordin; Hero of Shadow; Jagen; Katarina; Luke; Malledus; Marth; Norne; Rody; Ryan; Samson,Camus; Eremiya; Gharnef; Jiol; Kleine; Lang; Medeus; Michalis; Morzas; Roro,Altea; Archanea,,
10542,Arria Ekberg,A priest of Tales of tempest.,Tales of the Tempest,https://www.giantbomb.com/arria-ekberg/3005-10542/,Tales of the Tempest,Caius Qualls; Forest Ledoyen; Lukius Bridges; Rubia Natwick; Tilkis Barone,Albert Mueller; Lukius Bridges; Rommy,,,
8278,Arrow Lizard,A red lizard that will point you the way to the next story event in Mother 3.,Mother 3,https://www.giantbomb.com/arrow-lizard/3005-8278/,Mother 3,Alec,,New Pork City,,
29069,Arrowette,Bonnie King is a former Olympian archer who became a sidekick to Green Arrow.,Scribblenauts Unmasked: A DC Comics Adventure,https://www.giantbomb.com/arrowette/3005-29069/,Scribblenauts Mega Pack; Scribblenauts Unmasked: A DC Comics Adventure,Green Arrow; Red Arrow,,,Archery; Summer Olympic Games,Arrow; Bow
24571,Arsène Lupin,The legendary gentleman burglar.,Sherlock Holmes: Nemesis,https://www.giantbomb.com/arsene-lupin/3005-24571/,Arsene Lupin: Once a Thief; Persona 5; Full Bokko Heroes X; Sherlock Holmes: Nemesis,Arsene Lupin III; Ren Amamiya,Sherlock Holmes,France,Bandit; Detective,Monocle; Mustache; Wings
9807,Arsene Lupin III,"The world's greatest thief, Lupin the Third is a master of disguise, escape artist and is the main character from the Lupin III series.",Lupin III,https://www.giantbomb.com/arsene-lupin-iii/3005-9807/,"Monster Strike; Puyo Puyo!! Quest; Girls' RPG: Cinderella Life; Lupin Sansei: Shijou Saidai no Zunousen; Lupin III: Lupin Is Dead, Zenigata Is In Love; Lupin III: Columbus no Isan wa Ake ni Somaru; Shuyaku wa Zenigata; Lupin III: Umi ni Kieta Hihou; Lupin the 3rd: The Typing; Lupin the 3rd: Treasure of the Sorcerer King; Lupin the 3rd: The Shooting; Pachi-Slot Teiou: Dream Slot - Heiwa SP; Punch the Monkey! Game Edition; Heiwa Parlor! Pro: Lupin Sansei Special; Lupin Sansei; Lupin Sansei: Pyramid no Kenja; Lupin the 3rd Chronicles; Lupin III: The Master File; Lupin III: Densetsu No Hihou wo Oe!; SD Lupin Sansei: Kinko Yaburi Daisakusen; Lupin the 3rd: Babylon no Ougon Densetsu; Lupin III: Pandora no Isan; Lupin the Third: Cagliostro no Shiro; Lupin III; Cliff Hanger; Lupin III",Arsène Lupin; Daisuke Jigen; Fujiko Mine; Goemon Ishikawa,Fujiko Mine; Inspector Zenigata,Japan; New York City; Paris; San Francisco,Anti-Hero; Detective; Disguise; Licensed Game; Robbery; Roman Numerals; Stealth; Unknown Age,Walther P38
36200,Arsenic,A member of the Runaways,Marvel Puzzle Quest,https://www.giantbomb.com/arsenic/3005-36200/,LEGO Marvel Super Heroes 2; Marvel Puzzle Quest,Alex Wilder; Chase Stein; Karolina Dean; Nico Minoru; Old Lace,Dale Yorkes,,Comic Book Character; Games Based on Comic Books; Lego Minifigure; Licensed Game,
14877,Arshtat Falenas,The Queen of Falena in Suikoden V.,Suikoden V,https://www.giantbomb.com/arshtat-falenas/3005-14877/,Suikoden V,Ferid; Freyjadour Falenas; Sialeeds,,,Insanity; Royalty,Crown; Runes
53009,Arson Andy,Arson Andy is a gang member.,The Sims 2,https://www.giantbomb.com/arson-andy/3005-53009/,The Sims 2,Crime Spree Bob; Larceny Larry; Vandal Randall,,,,
16258,Art Ridzik,Detective-Sergeant Art Ridzik(played in the movie by James Belushi) is a cop from Chicago who helps Ivan Danko to track and eliminate the drug dealer Viktor Rostavili. In the game Ridzik appears only as informer at the start of a level. ,Red Heat,https://www.giantbomb.com/art-ridzik/3005-16258/,Red Heat,Ivan Danko,Viktor Rostavili,,,
26650,Artan Caid,A non-player character in Kingdoms of Amalur: Reckoning.,Kingdoms of Amalur: Reckoning,https://www.giantbomb.com/artan-caid/3005-26650/,Kingdoms of Amalur: Reckoning,Fateless One,,,Non-Player Character; Trainer; Voice Acting,Mustache
712,Artanis,Artanis is a character in Starcraft and StarCraft II. He led the Protoss from Aiur to the Dark Templar homeworld of Shakuras. He is now the leader of the reunited Protoss.,StarCraft,https://www.giantbomb.com/artanis/3005-712/,StarCraft II: Legacy of the Void; Heroes of the Storm; StarCraft: Brood War; Insurrection: Campaigns for StarCraft; StarCraft,Fenix; Jim Raynor; Selendis; Tassadar; Zeratul,Alexei Stukov; Arcturus Mengsk; Samir Duran; Sarah Kerrigan; The Overmind; Valerian Mengsk,Aiur; Char; Shakuras; Space,Alien; Alien Protagonist; Bipedal Digitigrades; Hero Unit; Protoss; Rivaling Factions; Super Weapon; War,Mothership
10470,Artea,One of the four warriors who first defeated the Sinistrals. He represents the elves.,Lufia & the Fortress of Doom,https://www.giantbomb.com/artea/3005-10470/,Lufia: Curse of the Sinistrals; Lufia II: Rise of the Sinistrals; Lufia & the Fortress of Doom,Maxim,,,,
15014,Artemis,"Artemis is the virgin goddess of the hunt in Greek mythology, the daughter of Zeus and Leto and the older sister of Apollo.",Phelios,https://www.giantbomb.com/artemis/3005-15014/,Shin Megami Tensei V: Vengeance; Shin Megami Tensei V; Mythic Heroes; Hades; Namco Museum Collection 2; Anthropomachy; Monster Super League; Gods of Rome; Apotheon; Monster Strike; Smite; Odyssey RPG; Dragon Poker; God of War Saga; Legend of the Cryptids; Puzzle & Dragons; Shin Megami Tensei: Persona 2 - Innocent Sin; God of War Collection; Lord of Vermilion II; God of War; Shin Megami Tensei: NINE; Namco Super Wars; Zeus: Master of Olympus; Persona 2: Eternal Punishment; Persona 2: Innocent Sin; Phelios,Apollo; Athena; Callisto; Diana; Hercules; Hippolyta; Iris; Maya Amano; Pan; Poseidon; Zeus,Hera; Typhon,Ancient Greece; Olympus,Demon; Hunting,Blade of Artemis; Bow
31378,Artemis,Artemis is a villain in Bomberman 64.,Bomberman 64,https://www.giantbomb.com/artemis/3005-31378/,Bomberman 64,,Bomberman,,,Mask
30289,Artemis,,Kettou Beast Wars: Beast Senshi Saikyou Ketteisen,https://www.giantbomb.com/artemis/3005-30289/,Kettou Beast Wars: Beast Senshi Saikyou Ketteisen,Moon; Scuba,,,Robot,
22654,Artemis,Artemis Crock is a talented and skilled archer with a dangerous family.,Scribblenauts Unmasked: A DC Comics Adventure,https://www.giantbomb.com/artemis/3005-22654/,LEGO DC Super-Villains; Scribblenauts Mega Pack; Teeny Titans; Young Justice: Legacy; Scribblenauts Unmasked: A DC Comics Adventure,Aqualad; Atom; Batman; Black Canary; Blue Beetle; Bumblebee; Captain Atom; Cheshire; Dick Grayson; Green Arrow; Green Lantern; Hawkman; Icon; Impulse; Kid Flash; Lagoon Boy; Martian Manhunter; Miss Martian; Red Arrow; Red Tornado; Rocket; Shazam; Superboy; Superman; Wonder Girl; Wonder Woman; Zatanna,Bane; Black Adam; Cheshire; Hugo Strange; Lex Luthor; Ocean Master; Poison Ivy; Queen Bee; Ra's Al Ghul; Sportsmaster; The Joker; Ultra-Humanite,,Archer; Archery; Games Based on Comic Books; Lego Minifigure; Powerless Superheroes; Superhero,Arrow; Bow
